City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Grimshaw,CA,2021-12-26 19:34:00,56.1834,-117.6027,-20.97,69,40,5.75
277,Dudinka,RU,2021-12-26 19:36:59,69.4058,86.1778,-5.91,94,87,14.65
278,Puerto Escondido,MX,2021-12-26 19:36:59,15.85,-97.0667,83.23,69,20,9.22
279,Esperance,AU,2021-12-26 19:37:00,-33.8667,121.9,55.24,81,2,12.24
280,Dalvik,IS,2021-12-26 19:37:00,65.9702,-18.5286,24.73,90,100,2.98
281,Cusuna,HN,2021-12-26 19:37:00,15.85,-85.2333,81.09,59,10,6.4
282,Bossangoa,CF,2021-12-26 19:37:01,6.4926,17.4552,81.34,24,100,4.85
283,Dalby,AU,2021-12-26 19:37:01,-27.1833,151.2667,66.9,85,98,8.61
284,Yanji,CN,2021-12-26 19:37:01,42.9075,129.5078,3.04,66,83,11.95
285,Cabo San Lucas,MX,2021-12-26 19:37:02,22.8909,-109.9124,87.51,60,40,1.01
286,Alekseyevka,RU,2021-12-26 19:37:02,50.6309,38.6903,15.78,88,30,11.18
287,Kawalu,ID,2021-12-26 19:37:03,-7.3817,108.2082,72.82,94,93,1.68
288,Maceio,BR,2021-12-26 19:37:03,-9.6658,-35.7353,81.84,89,90,9.22
289,Westport,US,2021-12-26 19:37:03,41.1415,-73.3579,50.09,58,1,4.0
290,Chama,CH,2021-12-26 19:37:04,47.1821,8.4636,45.27,94,90,3.44
291,Grand-Santi,GF,2021-12-26 19:37:04,4.25,-54.3833,76.6,90,100,2.17
292,Port Blair,IN,2021-12-26 19:37:04,11.6667,92.75,77.56,78,13,9.53
293,Bria,CF,2021-12-26 19:37:05,6.5423,21.9863,79.56,30,73,1.28
294,Aklavik,CA,2021-12-26 19:37:05,68.2191,-135.0107,-3.28,96,100,20.58
295,Pandan,PH,2021-12-26 19:37:05,14.0453,124.1694,76.71,87,99,21.54
296,Svetlaya,RU,2021-12-26 19:37:06,46.5389,138.3297,-4.58,77,41,10.51
297,Sergeyevka,KZ,2021-12-26 19:37:06,53.88,67.4158,0.55,93,97,9.24
298,Sakaiminato,JP,2021-12-26 19:37:06,35.55,133.2333,33.78,80,75,19.57
299,Laguna,US,2021-12-26 19:32:17,38.421,-121.4238,48.25,83,90,4.0
300,Antofagasta,CL,2021-12-26 19:37:07,-23.65,-70.4,76.21,57,25,9.17
301,Clermont,FR,2021-12-26 19:37:07,49.5,2.4167,49.12,93,78,6.91
302,Victoria,HK,2021-12-26 19:37:07,22.2855,114.1577,54.25,89,100,8.99
303,Sioux Lookout,CA,2021-12-26 19:37:08,50.1001,-91.917,3.58,60,40,2.3
304,Kizilskoye,RU,2021-12-26 19:37:08,52.7255,58.8937,12.54,93,100,17.69
305,Tambopata,PE,2021-12-26 19:37:08,-12.7333,-69.1833,82.29,74,75,4.61
306,Tabou,CI,2021-12-26 19:37:09,4.423,-7.3528,80.92,83,33,8.66
307,Kaitangata,NZ,2021-12-26 19:37:09,-46.2817,169.8464,52.32,94,100,3.96
308,Kavaratti,IN,2021-12-26 19:37:09,10.5669,72.642,80.69,66,0,7.38
309,Batemans Bay,AU,2021-12-26 19:37:10,-35.7167,150.1833,60.19,77,100,9.26
310,Nemuro,JP,2021-12-26 19:37:10,43.3236,145.575,21.9,71,77,27.72
311,Drayton Valley,CA,2021-12-26 19:37:11,53.2168,-114.9854,-19.08,84,100,5.14
312,Prado,BR,2021-12-26 19:37:11,-17.3411,-39.2208,75.97,89,46,4.36
313,Ostrovnoy,RU,2021-12-26 19:37:11,68.0531,39.5131,15.35,89,100,10.74
314,Tezu,IN,2021-12-26 19:37:12,27.9167,96.1667,55.17,58,21,3.8
315,Akyab,MM,2021-12-26 19:37:12,20.15,92.9,65.35,75,0,7.61
316,Sao Felix Do Xingu,BR,2021-12-26 19:37:12,-6.6447,-51.995,78.58,95,92,2.17
317,Lander,US,2021-12-26 19:37:13,42.833,-108.7307,32.4,41,100,32.7
318,Opuwo,NA,2021-12-26 19:37:13,-18.0607,13.84,71.08,31,46,13.2
319,Gilgit,PK,2021-12-26 19:37:13,35.9221,74.3087,35.19,82,92,2.39
320,Umba,RU,2021-12-26 19:37:14,66.6871,34.3429,16.02,90,100,9.82
321,Palana,RU,2021-12-26 19:38:14,59.1167,159.9667,3.36,85,100,16.08
322,Chuy,UY,2021-12-26 19:38:14,-33.6971,-53.4616,75.52,47,0,10.96
323,Pare,ID,2021-12-26 19:38:15,-7.7679,112.198,76.03,85,100,7.47
324,Nicoya,CR,2021-12-26 19:38:15,10.1483,-85.452,85.55,53,36,8.97
325,Ust-Ordynskiy,RU,2021-12-26 19:38:15,52.805,104.7508,1.24,99,93,0.47
326,Raduzhnyy,RU,2021-12-26 19:38:16,62.0961,77.475,-8.23,92,5,8.12
327,Macau,MO,2021-12-26 19:38:16,22.2006,113.5461,52.72,87,40,23.02
328,Porto Belo,BR,2021-12-26 19:38:16,-27.1578,-48.5531,82.63,75,29,8.34
329,Acarau,BR,2021-12-26 19:38:17,-2.8856,-40.12,81.59,74,100,10.83
330,Acapulco,MX,2021-12-26 19:38:17,16.8634,-99.8901,84.02,65,90,8.05
331,Algiers,DZ,2021-12-26 19:34:56,36.7525,3.042,57.02,82,40,4.61
332,Atlantic Beach,US,2021-12-26 19:37:54,30.3344,-81.3987,80.06,63,40,11.5
333,Moi,NO,2021-12-26 19:38:17,58.4567,6.5518,29.28,74,7,4.18
334,Pisco,PE,2021-12-26 19:38:18,-13.7,-76.2167,73.45,73,0,9.22
335,Rabo De Peixe,PT,2021-12-26 19:38:18,37.8,-25.5833,63.91,96,20,21.85
336,Liepaja,LV,2021-12-26 19:38:18,56.5419,21.0367,33.85,59,75,6.91
337,Henties Bay,NA,2021-12-26 19:38:19,-22.116,14.2845,63.86,83,0,6.76
338,Yarada,IN,2021-12-26 19:38:19,17.65,83.2667,71.92,100,40,2.3
339,Faya,SA,2021-12-26 19:38:19,18.3851,42.4509,55.51,57,12,4.16
340,Adeje,ES,2021-12-26 19:38:20,28.1227,-16.726,68.97,84,40,4.61
341,Qinggang,CN,2021-12-26 19:38:20,46.6833,126.0833,-13.16,96,100,2.64
342,Saint Anthony,US,2021-12-26 19:38:20,45.0205,-93.218,27.55,73,20,3.0
343,Vardo,NO,2021-12-26 19:38:20,70.3705,31.1107,24.78,86,90,13.8
344,Chiredzi,ZW,2021-12-26 19:38:21,-21.05,31.6667,73.94,81,41,4.63
345,Matagami,CA,2021-12-26 19:38:21,49.7502,-77.6328,3.31,78,75,8.05
346,Kitimat,CA,2021-12-26 19:38:21,54.0524,-128.6534,1.9,65,4,4.0
347,Myitkyina,MM,2021-12-26 19:38:22,25.3833,97.4,53.22,82,8,2.8
348,Kichera,RU,2021-12-26 19:38:22,55.9375,110.0997,0.52,73,87,3.56
349,San Juan,AR,2021-12-26 19:38:22,-31.5375,-68.5364,97.61,18,100,11.12
350,Powell,US,2021-12-26 19:38:23,40.1578,-83.0752,53.49,62,1,3.0
351,Lorengau,PG,2021-12-26 19:38:23,-2.0226,147.2712,80.38,83,99,7.61
352,Phuket,TH,2021-12-26 19:38:23,8.0,98.25,85.08,100,20,1.14
353,Kitgum,UG,2021-12-26 19:38:24,3.2783,32.8867,71.74,68,97,2.33
354,Coihaique,CL,2021-12-26 19:38:24,-45.5752,-72.0662,73.35,46,40,8.05
355,Lasa,IT,2021-12-26 19:38:24,46.6166,10.7002,38.28,90,76,0.83
356,Mantua,IT,2021-12-26 19:38:25,45.1667,10.7833,46.71,93,100,1.01
357,Sawakin,SD,2021-12-26 19:38:25,19.1059,37.3321,75.33,70,97,11.32
358,Tisul,RU,2021-12-26 19:38:25,55.7611,88.3122,2.52,98,100,1.66
359,Tura,IN,2021-12-26 19:38:26,25.5198,90.2201,56.48,56,5,4.09
360,Zhangye,CN,2021-12-26 19:38:26,38.9342,100.4517,7.25,75,0,0.4
361,Banamba,ML,2021-12-26 19:38:27,13.55,-7.45,76.98,15,93,9.82
362,Saint-Louis,SN,2021-12-26 19:38:27,16.3333,-15.0,83.84,15,100,4.56
363,Dubbo,AU,2021-12-26 19:38:27,-32.25,148.6167,62.73,88,42,9.22
364,Seddon,AU,2021-12-26 19:38:28,-37.8068,144.8916,58.71,65,90,5.99
365,Beringovskiy,RU,2021-12-26 19:38:28,63.05,179.3167,-15.36,92,28,12.19
366,Oranjemund,NA,2021-12-26 19:38:28,-28.55,16.4333,64.6,82,0,8.61
367,Arcata,US,2021-12-26 19:38:29,40.8665,-124.0828,44.92,95,90,7.0
368,Kutum,SD,2021-12-26 19:39:29,14.2,24.6667,65.77,21,100,9.1
369,Bueno Brandao,BR,2021-12-26 19:39:30,-22.4408,-46.3508,72.77,62,55,5.5
370,Kedrovyy,RU,2021-12-26 19:39:30,56.1667,91.8167,-5.13,99,99,2.04
371,San Quintin,MX,2021-12-26 19:39:30,30.4833,-115.95,61.02,69,79,8.79
372,Vanavara,RU,2021-12-26 19:39:30,60.34,102.2797,1.72,95,100,2.33
373,Bestobe,KZ,2021-12-26 19:39:31,52.4994,73.0975,-3.53,96,86,7.38
374,Pergamino,AR,2021-12-26 19:39:31,-33.89,-60.5736,100.26,9,0,1.39
375,Vanimo,PG,2021-12-26 19:39:31,-2.6741,141.3028,76.86,87,99,3.78
376,Hearst,CA,2021-12-26 19:39:32,49.6835,-83.6665,3.45,73,23,5.93
377,Silifke,TR,2021-12-26 19:39:32,36.3778,33.9344,52.09,77,64,5.91
378,Poya,NC,2021-12-26 19:39:32,-21.35,165.15,78.98,81,99,3.2
379,Matamoros,MX,2021-12-26 19:39:33,25.5333,-103.25,78.91,17,1,6.91
380,Guaraniacu,BR,2021-12-26 19:39:33,-25.1008,-52.8781,84.97,31,68,1.36
381,Buala,SB,2021-12-26 19:39:34,-8.145,159.5921,81.19,81,100,5.01
382,Moree,AU,2021-12-26 19:39:34,-29.4667,149.85,68.02,83,40,9.22
383,Camacha,PT,2021-12-26 19:39:34,33.0833,-16.3333,66.52,88,20,13.8
384,Leshukonskoye,RU,2021-12-26 19:39:34,64.8989,45.7622,3.67,97,98,3.91
385,Vila Franca Do Campo,PT,2021-12-26 19:39:35,37.7167,-25.4333,64.81,83,22,16.91
386,Susanville,US,2021-12-26 19:39:35,40.4163,-120.653,28.24,79,90,12.66
387,Talnakh,RU,2021-12-26 19:39:35,69.4865,88.3972,-5.76,97,97,8.57
388,Alvaraes,BR,2021-12-26 19:39:36,-3.2208,-64.8042,91.27,56,73,2.68
389,Buchanan,LR,2021-12-26 19:39:36,5.8808,-10.0467,82.36,83,36,6.78
390,Beloha,MG,2021-12-26 19:39:36,-25.1667,45.05,69.51,81,79,14.43
391,Mercedes,AR,2021-12-26 19:39:37,-34.6515,-59.4307,96.03,10,6,9.28
392,Qaqortoq,GL,2021-12-26 19:39:37,60.7167,-46.0333,37.9,63,75,8.14
393,Kenitra,MA,2021-12-26 19:39:37,34.261,-6.5802,60.84,93,65,7.2
394,Suntar,RU,2021-12-26 19:39:38,62.1444,117.6319,-26.36,98,98,2.93
395,Yar-Sale,RU,2021-12-26 19:39:38,66.8333,70.8333,3.96,82,88,18.43
396,Husavik,IS,2021-12-26 19:39:39,66.0449,-17.3389,24.71,85,100,2.08
397,Passage West,IE,2021-12-26 19:39:39,51.8739,-8.3444,46.06,94,40,3.44
398,Catumbela,AO,2021-12-26 19:39:39,-12.4314,13.5472,74.52,76,68,3.4
399,Abu Samrah,SY,2021-12-26 19:39:40,35.3029,37.1841,44.2,63,0,5.53
400,Alofi,NU,2021-12-26 19:39:40,-19.0595,-169.9187,82.29,74,79,5.75
401,Buffalo Grove,US,2021-12-26 19:37:02,42.1514,-87.9598,43.09,72,90,4.0
402,Port Lincoln,AU,2021-12-26 19:39:40,-34.7333,135.8667,59.14,74,98,20.69
403,Angoche,MZ,2021-12-26 19:39:41,-16.2325,39.9086,81.32,82,100,6.6
404,Camocim,BR,2021-12-26 19:39:41,-2.9022,-40.8411,79.63,80,100,8.32
405,Sarh,TD,2021-12-26 19:39:41,9.1429,18.3923,82.31,42,0,0.0
406,Ulaangom,MN,2021-12-26 19:39:42,49.9811,92.0667,-13.88,92,100,2.77
407,Santiago,CL,2021-12-26 19:39:06,-33.4569,-70.6483,95.29,22,0,8.05
408,Souillac,MU,2021-12-26 19:39:42,-20.5167,57.5167,79.18,89,40,6.91
409,Urumqi,CN,2021-12-26 19:39:42,43.801,87.6005,7.75,85,75,4.47
410,Changji,CN,2021-12-26 19:39:43,44.0167,87.3167,11.19,85,75,4.47
411,Mount Darwin,ZW,2021-12-26 19:39:43,-16.7725,31.5838,72.84,73,99,4.76
412,Praia Da Vitoria,PT,2021-12-26 19:39:43,38.7333,-27.0667,64.65,77,40,28.79
413,Namatanai,PG,2021-12-26 19:40:44,-3.6667,152.4333,81.45,80,98,11.39
414,Sabha,LY,2021-12-26 19:40:44,27.0377,14.4283,56.39,37,100,7.94
415,Mehamn,NO,2021-12-26 19:40:44,71.0357,27.8492,26.78,78,100,9.1
416,Oakland,US,2021-12-26 19:40:45,42.6667,-83.3999,39.81,68,20,3.44
417,Lagos,NG,2021-12-26 19:39:43,6.5833,3.75,80.58,83,21,6.15
418,Kholm,RU,2021-12-26 19:40:45,59.2667,32.85,11.05,92,100,10.29
419,Atasu,KZ,2021-12-26 19:40:45,48.6814,71.6433,4.91,99,85,3.67
420,Huangchuan,CN,2021-12-26 19:40:46,32.1272,115.0394,25.23,33,62,2.17
421,Simbahan,PH,2021-12-26 19:40:46,6.3032,120.5836,82.26,76,100,8.59
422,Tarbagatay,RU,2021-12-26 19:40:46,51.4803,107.3602,-22.47,98,68,2.77
423,Santa Maria,BR,2021-12-26 19:40:46,-29.6842,-53.8069,90.7,40,40,5.75
424,Lagoa,PT,2021-12-26 19:40:47,39.05,-27.9833,62.24,79,74,32.57
425,Prudentopolis,BR,2021-12-26 19:40:47,-25.2131,-50.9778,73.65,59,93,1.16
426,Ust-Kan,RU,2021-12-26 19:40:48,50.9276,84.761,7.23,81,81,3.24
427,Safaga,EG,2021-12-26 19:40:48,26.7292,33.9365,58.95,49,86,13.27
428,Tromso,NO,2021-12-26 19:40:04,69.6496,18.957,23.02,74,40,11.5
429,Kampong Chhnang,KH,2021-12-26 19:40:48,12.1667,104.55,75.99,77,100,4.27
430,Maseru,LS,2021-12-26 19:40:49,-29.3167,27.4833,60.84,84,100,6.24
431,La Palma,US,2021-12-26 19:40:49,33.8464,-118.0467,60.49,62,40,1.99
432,Stanilesti,RO,2021-12-26 19:40:50,46.6183,28.1714,31.08,97,100,4.47
433,Fairbanks,US,2021-12-26 19:40:50,64.8378,-147.7164,30.09,94,90,0.0
434,Salalah,OM,2021-12-26 19:40:50,17.0151,54.0924,75.29,69,20,3.44
435,Visby,SE,2021-12-26 19:40:50,57.6409,18.296,32.22,80,20,9.22
436,San Felipe,VE,2021-12-26 19:40:51,10.3399,-68.7425,81.7,64,89,8.88
437,Grass Valley,US,2021-12-26 19:36:45,39.2191,-121.0611,39.11,95,90,5.99
438,Mollendo,PE,2021-12-26 19:40:51,-17.0231,-72.0147,70.9,90,100,4.47
439,Nome,US,2021-12-26 19:40:52,64.5011,-165.4064,31.15,93,90,8.05
440,Lyuban,BY,2021-12-26 19:40:52,52.7985,28.0048,18.7,96,73,5.99
441,Sorland,NO,2021-12-26 19:40:52,67.667,12.6934,30.06,73,100,12.12
442,Barra Patuca,HN,2021-12-26 19:40:53,15.8,-84.2833,80.65,67,9,6.89
443,Olden,NO,2021-12-26 19:40:53,61.8364,6.8064,32.74,86,86,6.6
444,Ogori,JP,2021-12-26 19:40:53,34.1,131.4,34.25,72,57,15.1
445,Dongsheng,CN,2021-12-26 19:40:54,39.8161,109.9776,8.56,21,0,4.14
446,Cancun,MX,2021-12-26 19:40:54,21.1743,-86.8466,78.06,83,48,10.11
447,Isangel,VU,2021-12-26 19:40:54,-19.55,169.2667,77.11,94,40,0.0
448,Cayenne,GF,2021-12-26 19:40:55,4.9333,-52.3333,80.64,89,90,8.05
449,Norman Wells,CA,2021-12-26 19:40:55,65.282,-126.8329,-21.96,69,20,16.11
450,Cap Malheureux,MU,2021-12-26 19:40:55,-19.9842,57.6142,79.29,91,95,9.01
451,Ngunguru,NZ,2021-12-26 19:40:56,-35.6167,174.5,67.15,83,99,3.96
452,Seydi,TM,2021-12-26 19:40:56,39.4816,62.9137,28.56,74,5,5.79
453,Newport,GB,2021-12-26 19:40:56,51.5877,-2.9984,48.81,93,5,2.95
454,Lata,PT,2021-12-26 19:40:57,40.1629,-8.3327,61.72,92,100,9.15
455,Sabya,SA,2021-12-26 19:40:57,17.1495,42.6254,80.22,75,3,4.09
456,Vila Velha,BR,2021-12-26 19:40:57,-20.3297,-40.2925,82.35,77,20,1.99
457,Budaun,IN,2021-12-26 19:40:58,28.05,79.1167,58.69,44,43,4.97
458,Sandakan,MY,2021-12-26 19:40:58,5.8402,118.1179,78.48,88,20,1.99
459,Natal,BR,2021-12-26 19:40:58,-5.795,-35.2094,84.85,83,75,8.05
460,Minas,UY,2021-12-26 19:39:26,-34.3759,-55.2377,75.67,20,0,7.78
461,Chittur,IN,2021-12-26 19:40:59,10.7,76.75,74.75,75,4,6.22
462,San Ramon,US,2021-12-26 19:37:53,37.7799,-121.978,50.4,87,90,1.01
463,Olafsvik,IS,2021-12-26 19:41:59,64.8945,-23.7142,32.56,75,61,23.91
464,Gushikawa,JP,2021-12-26 19:41:59,26.3544,127.8686,58.23,58,90,10.36
465,Nandigama,IN,2021-12-26 19:42:00,16.7833,80.3,67.32,90,0,5.03
466,San Vicente,AR,2021-12-26 19:42:00,-26.6167,-54.1333,93.99,17,68,4.9
467,Presque Isle,US,2021-12-26 19:42:00,46.6811,-68.0159,29.17,65,100,8.14
468,Umm Kaddadah,SD,2021-12-26 19:42:01,13.6017,26.6876,67.42,19,100,15.01
469,Poro,PH,2021-12-26 19:42:01,10.6292,124.4087,80.51,76,93,14.09
470,Neiafu,TO,2021-12-26 19:42:02,-18.65,-173.9833,74.08,94,75,0.0
471,Kimbe,PG,2021-12-26 19:42:02,-5.5502,150.1429,76.6,94,100,2.42
472,Nelson Bay,AU,2021-12-26 19:42:02,-32.7167,152.15,72.09,78,100,1.99
473,Canas,CR,2021-12-26 19:42:03,10.4294,-85.0931,85.86,60,44,11.54
474,Xai-Xai,MZ,2021-12-26 19:42:03,-25.0519,33.6442,76.59,75,80,10.92
475,Jiangyou,CN,2021-12-26 19:42:03,31.7667,104.7167,36.03,68,99,1.77
476,Ikalamavony,MG,2021-12-26 19:42:04,-21.15,46.5833,74.7,73,96,8.08
477,Worthington,US,2021-12-26 19:42:04,40.0931,-83.018,53.55,61,1,1.01
478,Naco,MX,2021-12-26 19:42:04,31.3347,-109.9483,62.73,26,75,21.41
479,Walvis Bay,NA,2021-12-26 19:42:05,-22.9575,14.5053,65.35,72,0,14.97
480,Sakakah,SA,2021-12-26 19:42:05,29.9697,40.2064,49.57,55,0,9.6
481,Rapid City,US,2021-12-26 19:42:04,44.0805,-103.231,46.74,77,90,19.57
482,Deputatskiy,RU,2021-12-26 19:42:06,69.3,139.9,-24.47,96,100,6.04
483,Kurchum,KZ,2021-12-26 19:42:06,48.5722,83.6542,7.54,77,97,3.85
484,Coolum Beach,AU,2021-12-26 19:42:06,-26.5333,153.1,72.1,99,100,9.8
485,Lima,PE,2021-12-26 19:37:25,-12.0432,-77.0282,73.65,60,0,13.8
486,Apostolove,UA,2021-12-26 19:42:07,47.66,33.7137,19.76,93,100,3.65
487,Chara,RU,2021-12-26 19:42:07,56.9064,118.2631,-17.23,87,50,0.38
488,Jalu,LY,2021-12-26 19:42:07,29.0331,21.5482,57.31,55,75,7.96
489,Alice Springs,AU,2021-12-26 19:42:08,-23.7,133.8833,69.35,35,0,6.91
490,Uspenka,UA,2021-12-26 19:42:08,48.3903,39.1619,22.28,93,100,2.3
491,Saint Peters,US,2021-12-26 19:42:08,38.8003,-90.6265,50.52,86,90,9.22
492,Kieta,PG,2021-12-26 19:42:09,-6.2167,155.6333,79.9,81,100,4.32
493,Palmer,US,2021-12-26 19:42:09,42.1584,-72.3287,43.29,67,75,3.0
494,Piacabucu,BR,2021-12-26 19:42:10,-10.4056,-36.4344,77.38,85,100,7.58
495,Bereda,ES,2021-12-26 19:42:10,43.2686,-7.5406,58.91,97,100,12.55
496,Ulladulla,AU,2021-12-26 19:42:10,-35.35,150.4667,60.1,71,99,13.62
497,Andenes,NO,2021-12-26 19:42:10,69.3143,16.1194,21.18,86,75,6.91
498,Terrace,CA,2021-12-26 19:42:11,54.5163,-128.6035,1.42,59,1,23.02
499,Dhidhdhoo,MV,2021-12-26 19:42:11,6.8833,73.1,80.38,71,0,8.5
500,San Carlos De Bariloche,AR,2021-12-26 19:40:26,-41.1456,-71.3082,82.15,8,0,18.41
501,Prince Rupert,CA,2021-12-26 19:40:58,54.3161,-130.3201,17.29,45,1,2.3
502,Hays,US,2021-12-26 19:42:12,30.0502,-98.0336,75.63,47,27,18.72
503,Haines Junction,CA,2021-12-26 19:42:12,60.7522,-137.5108,-0.45,78,100,2.3
504,Krasnogorskoye,RU,2021-12-26 19:42:13,52.2953,86.1979,2.25,97,76,3.29
505,Katsuyama,JP,2021-12-26 19:42:13,36.0617,136.501,32.36,97,100,3.6
506,Plouzane,FR,2021-12-26 19:42:13,48.3833,-4.6167,50.09,100,90,6.91
507,Ullapool,GB,2021-12-26 19:42:13,57.8987,-5.1604,40.35,89,95,8.86
508,Beyneu,KZ,2021-12-26 19:43:14,45.3167,55.2,23.9,76,68,18.99
509,Phangnga,TH,2021-12-26 19:43:14,8.4509,98.5298,84.9,94,4,4.32
510,Wewak,PG,2021-12-26 19:43:14,-3.5534,143.6268,78.39,86,100,6.31
511,Belaya Gora,RU,2021-12-26 19:43:15,68.5333,146.4167,-15.34,98,100,7.18
512,Kollam,IN,2021-12-26 19:43:15,8.8833,76.6,78.67,76,3,5.97
513,Sept-Iles,CA,2021-12-26 19:40:28,50.2001,-66.3821,37.92,73,75,1.01
514,Snasa,NO,2021-12-26 19:43:15,64.2457,12.3778,22.41,99,94,3.31
515,Port Moresby,PG,2021-12-26 19:43:16,-9.4431,147.1797,72.82,100,40,8.05
516,Veraval,IN,2021-12-26 19:43:16,20.9,70.3667,71.46,71,100,9.64
517,Port Shepstone,ZA,2021-12-26 19:41:07,-30.7414,30.455,74.1,91,95,7.61
518,Sakaraha,MG,2021-12-26 19:43:17,-22.9,44.5333,73.04,72,49,7.49
519,Zhigansk,RU,2021-12-26 19:43:17,66.7697,123.3711,-36.47,100,100,1.1
520,Marienburg,PL,2021-12-26 19:43:17,54.0359,19.0266,26.26,95,13,5.26
521,Zhireken,RU,2021-12-26 19:43:18,52.8249,117.3076,-16.76,98,80,1.92
522,Les Cayes,HT,2021-12-26 19:43:18,18.2,-73.75,82.04,68,55,5.53
523,Nefteyugansk,RU,2021-12-26 19:43:19,61.0998,72.6035,-8.86,87,78,12.57
524,Goderich,CA,2021-12-26 19:43:19,43.7501,-81.7165,36.21,69,64,12.66
525,Meulaboh,ID,2021-12-26 19:43:19,4.1363,96.1285,76.68,84,42,2.57
526,Bilibino,RU,2021-12-26 19:43:20,68.0546,166.4372,-36.09,100,99,2.68
527,Tubuala,PA,2021-12-26 19:43:20,9.5167,-79.0333,89.71,77,14,12.91
528,Wanning,CN,2021-12-26 19:43:20,18.8003,110.3967,64.71,91,100,19.24
529,Adre,TD,2021-12-26 19:43:21,13.4667,22.2,71.11,21,85,11.97
530,Panaba,MX,2021-12-26 19:43:21,21.2833,-88.2667,81.23,61,97,11.34
531,Tazovskiy,RU,2021-12-26 19:43:22,67.4667,78.7,-9.58,92,66,13.71
532,Santa Cruz,BO,2021-12-26 19:43:22,-17.8,-63.1667,95.05,41,40,12.66
533,Boa Vista,BR,2021-12-26 19:43:22,2.8197,-60.6733,89.58,51,75,11.5
534,Pokaran,IN,2021-12-26 19:43:23,26.9167,71.9167,60.51,51,7,8.97
535,Porto-Vecchio,FR,2021-12-26 19:43:23,41.591,9.2795,53.26,87,0,12.66
536,Mbandaka,CD,2021-12-26 19:43:24,0.0487,18.2603,73.81,85,100,2.93
537,Vendas Novas,PT,2021-12-26 19:43:24,38.6771,-8.4579,61.97,95,100,10.04
538,Frunze,UA,2021-12-26 19:43:24,48.6686,38.7544,20.68,89,100,2.77
539,Mariental,NA,2021-12-26 19:43:24,-24.6333,17.9667,74.39,16,3,17.56
540,Saint George,US,2021-12-26 19:39:54,37.1041,-113.5841,50.95,40,1,3.0
541,Yulara,AU,2021-12-26 19:43:25,-25.2406,130.9889,73.24,25,0,9.22
542,Nyrob,RU,2021-12-26 19:43:25,60.733,56.7202,10.42,94,97,8.57
543,Jizan,SA,2021-12-26 19:43:26,17.3333,42.6667,79.74,76,3,4.05
544,Igarka,RU,2021-12-26 19:43:26,67.4667,86.5833,-8.19,97,95,11.01
545,Bourail,NC,2021-12-26 19:43:26,-21.5667,165.4833,78.39,81,100,2.93
546,Mabai,CN,2021-12-26 19:43:27,23.0128,104.4508,47.26,99,100,3.71
547,Praia,CV,2021-12-26 19:43:27,14.9215,-23.5087,77.54,61,0,19.57
548,Richmond,US,2021-12-26 19:41:58,37.5538,-77.4603,72.0,31,20,4.0
549,Qostanay,KZ,2021-12-26 19:43:27,53.1667,63.5833,6.01,80,100,16.58
550,Belogorsk,RU,2021-12-26 19:43:28,50.9158,128.4611,-30.77,100,43,3.83
551,Sayat,TM,2021-12-26 19:44:28,38.7839,63.8803,22.87,70,0,4.63
552,Iqaluit,CA,2021-12-26 19:44:28,63.7506,-68.5145,-2.31,84,40,5.01
553,Kloulklubed,PW,2021-12-26 19:44:29,7.0419,134.2556,79.3,78,100,20.11
554,Hualmay,PE,2021-12-26 19:44:29,-11.0964,-77.6139,73.26,71,15,9.73
